# uniform1 uniform2 gaussian1 gaussian2
  0.531977 0.134395 -1.024268 0.198959
  0.958393 0.512390 1.584246 -1.188494
  0.642996 0.764168 1.638172 -0.417126
  0.766544 0.043373 -1.446302 -0.605349
  0.156210 0.446038 0.035568 -0.240938
  0.820627 0.413375 -0.916289 0.318580
  0.887376 0.517657 0.013596 0.004817
  0.877174 0.821447 -0.517045 0.276143
  0.246532 0.617879 0.378434 0.643695
  0.274232 0.766453 0.553573 -0.599520
  0.758849 0.336107 -0.299022 -1.059730
  0.139519 0.093681 -0.008370 1.707007
  0.978836 0.090890 1.435079 1.141370
  0.318397 0.156297 0.173473 -0.596361
  0.058824 0.182659 -0.217719 -0.610003
  0.280682 0.873903 0.427212 -1.212799
  0.752360 0.246920 1.593978 1.657804
  0.160871 0.264057 -1.256079 -0.311622
  0.718149 0.177697 0.833378 -0.203785
  0.029960 0.381212 -2.188710 -1.248884
  0.565281 0.920389 -1.278823 -1.205093
  0.248816 0.785454 -1.500589 1.676707
  0.173944 0.814525 0.429331 -1.298226
  0.704675 0.580929 0.262899 0.190489
  0.107017 0.209012 -0.644446 0.178864
  0.957620 0.018359 1.456507 0.162112
  0.945373 0.657011 -1.507964 -0.417360
  0.879735 0.318616 -0.150374 0.692256
  0.518625 0.517839 -0.306863 -2.140506
  0.046497 0.125795 -1.444715 -0.351393
  0.017775 0.359266 0.055095 0.200843
  0.581613 0.465895 -0.845337 0.115564
  0.992273 0.802790 -3.782696 -0.269038
  0.337833 0.900292 1.021344 -1.722060
  0.936388 0.733236 0.110553 1.518159
  0.641701 0.781951 1.155310 -1.277550
  0.512224 0.733633 1.222104 -0.130617
  0.337608 0.795628 -0.509334 1.147068
  0.059621 0.057142 -0.773495 0.018631
  0.253414 0.253017 1.039451 -1.640661
  0.510946 0.203117 -0.173629 -0.511928
  0.219149 0.571905 0.629349 1.831343
  0.112266 0.902177 -0.446529 -1.161676
  0.855685 0.855694 0.325814 -1.904482
  0.828490 0.888146 1.091756 0.300103
  0.195157 0.199433 0.144859 0.628595
  0.427920 0.062053 -1.619759 0.533866
  0.663689 0.118677 -0.155840 -0.493822
  0.029949 0.490351 1.007083 -1.133930
  0.346849 0.598077 -0.851642 1.939631
  0.557960 0.177302 -0.396517 0.527633
  0.039865 0.824499 -0.674672 -1.508383
  0.105305 0.618531 -1.667669 1.214837
  0.748579 0.641963 0.810202 1.545953
  0.152084 0.393167 -0.142451 -0.912430
  0.573240 0.257012 -0.310809 0.336177
  0.789132 0.603100 1.243704 -1.004069
  0.731976 0.006282 -0.925184 0.174137
  0.614651 0.640251 0.614955 1.651495
  0.847408 0.596551 0.851845 -0.254536
  0.794126 0.861581 1.185847 -1.056879
  0.340914 0.443787 -0.993615 1.532887
  0.466733 0.103150 0.417901 0.518447
  0.462756 0.175635 1.742984 -1.277975
  0.106235 0.126359 0.179021 0.095448
  0.803295 0.863699 2.672899 -1.332299
  0.687932 0.528170 1.645888 -0.499292
  0.007394 0.174672 -0.988515 -0.067816
  0.316655 0.740556 0.867549 -0.720343
  0.676181 0.487461 -0.131590 0.671443
  0.926546 0.808867 0.641153 1.281653
  0.755663 0.820982 1.434686 -0.484911
  0.558578 0.087230 0.902762 1.675090
  0.759139 0.084088 -0.314605 -0.969849
  0.873546 0.263137 0.246764 -1.150553
  0.614108 0.003333 0.458034 0.198341
  0.755209 0.468799 0.024836 -0.860560
  0.315252 0.149494 0.418883 0.308374
  0.703858 0.228579 -0.689664 1.764874
  0.715727 0.831163 0.457409 0.532321
  0.720127 0.610871 -0.748557 -0.369920
  0.433106 0.776530 -0.457645 1.465804
  0.679391 0.020463 0.893845 1.418988
  0.531157 0.735777 0.693233 -0.880724
  0.549677 0.527895 0.010287 -0.046728
  0.277138 0.560919 -0.503191 0.336282
  0.015264 0.021323 1.012417 0.311372
  0.035596 0.926333 0.394849 -0.611951
  0.111108 0.901505 -0.174980 1.029958
  0.212709 0.080789 -0.237719 -0.294182
  0.841187 0.636409 0.055384 -0.237803
  0.601763 0.469957 0.727973 0.170636
  0.342559 0.227859 2.226277 -1.850608
  0.275726 0.270521 0.107089 -0.270055
  0.388770 0.300393 -0.087635 1.213171
  0.362633 0.646545 -0.009804 -0.756362
  0.462104 0.712484 1.402764 -0.402695
  0.707911 0.715732 0.548628 -0.415393
  0.376314 0.962507 -1.766812 0.067046
  0.440697 0.591245 0.235012 0.096302
  0.972801 0.271784 1.852880 0.111028
  0.373326 0.580550 1.265172 -0.735957
  0.327531 0.606677 1.204452 -0.225792
  0.686031 0.396235 0.169930 2.156421
  0.177160 0.163302 -2.276463 -0.528044
  0.912106 0.159148 0.568173 -0.643044
  0.788907 0.439424 0.452953 -0.061219
  0.996983 0.966068 0.765350 -0.881481
  0.617667 0.600421 0.335818 -0.322553
  0.297802 0.541755 -0.018600 -1.516800
  0.448182 0.450589 0.575259 0.565968
  0.225013 0.313832 1.873349 -0.846508
  0.265708 0.436141 0.463628 1.184017
  0.870137 0.780597 0.943730 0.852859
  0.489341 0.592032 -0.006971 0.727254
  0.397235 0.233075 0.702682 0.439867
  0.851561 0.191436 -0.891424 -0.030573
  0.569597 0.786377 0.372637 0.118303
  0.463109 0.995694 0.965348 0.584828
  0.090121 0.522565 1.195311 0.001753
  0.207308 0.349721 -0.777036 1.717206
  0.404791 0.357509 -0.886747 -0.073339
  0.267804 0.769704 0.351767 0.227248
  0.981120 0.082413 -1.282342 -1.275412
  0.863875 0.803541 0.486490 -0.636564
  0.859425 0.567008 0.794169 -0.120419
  0.800959 0.449557 -0.332665 1.191958
  0.898412 0.265889 0.624513 0.871558
  0.708050 0.079614 -0.144406 1.441179
  0.544272 0.440620 0.205432 -1.620271
  0.874956 0.342516 0.387319 -0.040698
  0.551889 0.719144 -0.460520 1.454618
  0.434365 0.582130 -1.542334 -0.485339
  0.154458 0.891170 -0.358966 -0.095222
  0.158715 0.784650 -0.619905 -0.577727
  0.540487 0.025848 0.738208 0.366329
  0.633016 0.988691 -1.466245 0.725156
  0.041472 0.460814 1.148542 -1.635077
  0.732706 0.245161 1.619687 0.028908
  0.443491 0.991744 0.824324 -0.365412
  0.106182 0.905134 0.512833 0.653514
  0.913070 0.388606 0.353569 1.496493
  0.746279 0.883753 2.717667 1.660411
  0.018470 0.578199 0.975808 1.406632
  0.768146 0.765419 1.372453 -1.114895
  0.584626 0.103993 0.084790 -2.034682
  0.090819 0.148425 -0.333301 -1.375832
  0.958612 0.237994 0.281011 -0.598622
  0.864927 0.228977 -0.148523 -0.087368
  0.957780 0.910011 0.559539 1.432444
  0.290860 0.911080 0.153150 -0.978428
  0.609215 0.434820 -0.924057 1.069935
  0.437930 0.973106 0.360719 1.173470
  0.378492 0.770483 0.216638 -0.448912
  0.833000 0.162233 -1.404488 0.678072
  0.435234 0.717394 -0.547556 -1.290641
  0.988857 0.844620 1.080075 1.769791
  0.411423 0.144233 0.099432 -0.750748
  0.662790 0.230089 -0.092312 -1.321601
  0.916464 0.321683 0.137610 -0.107149
  0.193252 0.989439 -0.440646 1.290181
  0.550694 0.869067 1.258695 0.011660
  0.078965 0.274445 0.739726 0.931455
  0.015116 0.941368 -0.667941 -0.714213
  0.685571 0.052180 2.213288 -0.100943
  0.467620 0.719131 0.283538 0.214730
  0.798061 0.121430 0.151227 1.434203
  0.210265 0.191011 0.032944 1.724274
  0.112544 0.213953 0.085081 0.853744
  0.590211 0.052835 0.260245 -0.250157
  0.034387 0.297493 1.358785 1.767508
  0.922525 0.675220 0.548486 -0.278853
  0.458017 0.761994 -1.591118 0.533821
  0.357284 0.909574 1.441616 1.285664
  0.042255 0.400744 0.266660 0.494989
  0.267090 0.869075 1.145181 0.746144
  0.495887 0.321324 -1.015566 0.633134
  0.123385 0.583029 -1.030846 1.976126
  0.775733 0.332902 -1.401111 0.389828
  0.588598 0.063065 0.954822 1.057650
  0.659261 0.731621 0.103551 -1.037150
  0.512696 0.613054 -0.046285 0.452377
  0.785444 0.482694 -1.633364 -0.841760
  0.339799 0.117641 0.055102 1.502675
  0.308890 0.687016 0.548494 0.903387
  0.592236 0.641953 1.454154 0.435678
  0.443925 0.983482 -1.223083 0.518858
  0.637999 0.356140 0.418537 0.429815
  0.238805 0.488292 -0.235822 -0.553481
  0.618467 0.242059 -0.868656 1.328912
  0.490499 0.929886 0.461562 0.256427
  0.245515 0.347880 -0.130091 0.720053
  0.214537 0.134907 1.967657 -0.183396
  0.770060 0.556462 0.977334 -0.186178
  0.380514 0.967681 0.138499 0.961584
  0.057992 0.169148 -0.422914 -1.507172
  0.604504 0.470191 0.411069 -0.491183
  0.848550 0.050823 0.704174 1.373264
  0.121655 0.776339 -1.311988 1.182329
  0.924044 0.343455 1.043550 0.249229
  0.452908 0.712510 -1.420974 1.674798
  0.069524 0.741550 -0.046138 -0.670575
  0.744020 0.710037 -0.122739 0.424304
  0.348753 0.491342 -0.833199 0.732810
  0.229927 0.328396 0.082920 1.422576
  0.833837 0.531219 -0.051251 0.983460
  0.140884 0.949326 1.634409 -0.886816
  0.552479 0.228206 -0.739911 1.120530
  0.563292 0.013456 0.087544 -1.296849
  0.391353 0.798737 -0.451286 0.172440
  0.903470 0.572226 1.513062 -1.032356
  0.483156 0.132562 -0.817049 -1.007433
  0.284031 0.788492 1.272545 1.536876
  0.242955 0.824721 -0.510543 -1.436631
  0.573853 0.707328 -1.469173 -0.661305
  0.887780 0.344183 0.538011 -0.243880
  0.624032 0.993493 -1.004118 -0.302847
  0.547514 0.460695 0.231033 -1.112282
  0.014472 0.467685 -0.482979 1.137124
  0.951652 0.283314 0.074889 0.851703
  0.422808 0.164038 -0.062998 1.072266
  0.018003 0.078419 1.472182 -0.009789
  0.814640 0.802981 0.218012 0.251995
  0.977247 0.472385 0.581090 -0.600437
  0.279815 0.787381 -0.410162 -1.656453
  0.680053 0.906986 -0.217242 0.449378
  0.404858 0.622746 2.401310 0.544407
  0.227331 0.441048 -0.230198 -1.458823
  0.178564 0.822622 0.156976 1.382657
  0.103131 0.513860 0.292208 -1.718974
  0.884706 0.776727 0.340190 2.891917
  0.150028 0.734670 -0.750750 0.789942
  0.493831 0.752545 2.245716 -0.970190
  0.416439 0.782275 0.701535 -0.114444
  0.733454 0.063456 2.744646 -0.227193
  0.519549 0.558742 1.695535 -1.529093
  0.471360 0.330658 0.580574 -1.563391
  0.232375 0.185079 -0.815740 0.574157
  0.758636 0.669857 -2.747262 -0.705716
  0.996797 0.930508 -0.575105 -0.376115
  0.063508 0.901584 -0.568329 0.139688
  0.370133 0.918203 1.631788 0.388930
  0.392394 0.737074 1.114474 -1.628994
  0.694200 0.093986 0.288208 0.437855
  0.647557 0.750556 -0.701811 1.336903
  0.767560 0.801564 0.577626 0.085563
  0.242328 0.663032 -0.337108 -0.810219
  0.516014 0.152029 0.047728 -1.140899
  0.259751 0.914602 -0.040679 0.705363
  0.994862 0.225787 1.604247 -0.958733
  0.725768 0.512785 0.000954 0.613023
  0.714254 0.308685 -1.008967 -0.953311
  0.402129 0.191653 -0.821605 0.052121
  0.647841 0.509750 1.626353 0.896390
  0.665301 0.072256 0.425684 0.669394
  0.335242 0.844284 1.107109 -0.968168
  0.491518 0.977103 -0.795113 1.141704
  0.221932 0.105147 0.758812 -0.581257
  0.048116 0.290086 -0.183120 -0.741928
  0.331072 0.473151 0.772650 -1.485739
  0.805756 0.418828 -1.321893 1.096709
  0.394150 0.145505 -0.581111 2.647839
  0.765776 0.796398 -0.080497 1.786159
  0.521165 0.992309 -0.246790 0.885017
  0.611757 0.291603 0.056694 1.478644
  0.814697 0.771153 0.742892 1.812201
  0.128955 0.341681 -0.411360 -0.026020
  0.821980 0.812451 -1.537677 -1.157449
  0.934395 0.730220 0.307458 1.086788
  0.602075 0.059023 -0.506370 0.526951
  0.635699 0.272000 0.995956 -0.197928
  0.251673 0.490960 -0.809033 1.464235
  0.603249 0.661131 -0.058908 1.429312
  0.554640 0.485901 -1.624636 -0.719717
  0.948986 0.555314 -1.129777 0.381806
  0.726305 0.823574 0.453701 0.529453
  0.407437 0.158575 -0.472493 1.509326
  0.951509 0.221510 -0.334756 0.446749
  0.246497 0.939124 0.530656 -0.921784
  0.771837 0.340409 -0.992808 0.072069
  0.285372 0.524402 0.302159 0.101093
  0.356093 0.237215 -0.833816 -0.595046
  0.137768 0.750540 -0.775440 -1.047557
  0.259945 0.639664 -1.904066 0.273765
  0.301908 0.751367 -0.354861 0.352219
  0.183910 0.648743 1.632378 0.800942
  0.778939 0.114347 2.696039 0.400700
  0.350030 0.967843 1.206878 0.337120
  0.600035 0.696666 -1.059657 -0.051708
  0.697274 0.088236 0.705661 0.132059
  0.146307 0.876143 -0.416579 -0.656597
  0.452495 0.995519 -0.053938 1.322532
  0.677971 0.476180 1.394333 -0.780082
  0.795940 0.559306 -0.439550 0.883864
  0.370015 0.628903 1.450523 1.082988
  0.270710 0.312259 -0.425501 -0.467895
  0.538945 0.825085 0.738011 0.055910
  0.572464 0.102077 0.178432 1.404695
  0.378389 0.121687 -1.128221 -0.302188
  0.670598 0.611574 1.112284 0.323973
  0.642655 0.638883 0.162424 0.096889
  0.020303 0.292413 1.297804 -1.118637
  0.849893 0.747567 0.428596 0.243251
  0.701625 0.157688 -0.170350 -3.258823
  0.466487 0.912984 0.981791 1.008924
  0.546617 0.485319 0.771046 1.252203
  0.515980 0.586958 0.184031 -0.987633
  0.006560 0.854056 -0.316922 -0.463022
  0.435327 0.624205 1.136015 -0.342622
  0.348867 0.535691 0.490450 1.302889
  0.528470 0.293412 0.322100 0.404206
  0.017881 0.706362 0.298090 0.109374
  0.243014 0.964410 -0.948297 -0.442716
  0.558776 0.611433 -0.975650 -0.852213
  0.409676 0.359379 -0.491179 -0.081330
  0.691365 0.669440 0.312026 -1.421984
  0.344836 0.465789 -0.046638 0.301891
  0.203388 0.242157 0.316910 -1.211282
  0.012884 0.599048 0.638692 1.049826
  0.082958 0.705194 1.135510 0.582415
  0.529576 0.954941 0.166565 -0.222558
  0.252399 0.188823 -0.464705 0.479175
  0.897604 0.644799 -0.044643 0.781209
  0.203902 0.934578 1.710457 0.584562
  0.962246 0.942552 -1.000020 -0.604664
  0.735999 0.719132 -0.112926 0.855400
  0.161346 0.393442 0.288784 0.006198
  0.565497 0.285043 -1.277416 0.912348
  0.260114 0.315023 0.006487 -0.777418
  0.978612 0.442620 0.865815 0.672519
  0.879080 0.129873 -1.918876 0.928067
  0.221998 0.002743 -1.666610 -1.559779
  0.207187 0.082278 -0.206601 -0.366333
  0.008180 0.494137 0.039031 -0.698187
  0.932447 0.327103 2.471446 -0.360116
  0.349842 0.805905 -0.896066 -0.055558
  0.781929 0.454526 1.634775 0.096290
  0.258178 0.413626 0.729042 0.209419
  0.725680 0.491567 0.132761 1.188482
  0.864393 0.283712 -0.221470 -1.370105
  0.718338 0.831562 -0.721811 1.063785
  0.990047 0.737294 0.998449 -1.158951
  0.545038 0.108456 0.233010 1.162760
  0.875636 0.689014 0.973097 1.418917
  0.177033 0.044785 0.831807 -1.277589
  0.447875 0.880679 -1.069151 -0.063240
  0.153126 0.355154 -0.600313 -0.318862
  0.088048 0.968270 0.259877 -1.069737
  0.995530 0.445589 0.731640 -1.147528
  0.711067 0.297685 0.889950 1.518277
  0.949615 0.442927 -0.194876 0.220761
  0.831702 0.380860 -0.529957 1.181873
  0.596466 0.897475 -1.211785 -0.442281
  0.526070 0.901597 -0.585632 -1.519182
  0.738643 0.566701 0.215464 -0.026007
  0.058202 0.777363 -0.027452 1.378620
  0.234838 0.434653 -1.504396 -0.448539
  0.103045 0.936497 -0.150201 -0.800679
  0.191437 0.617850 0.187530 0.180257
  0.831397 0.825286 2.042074 -1.013274
  0.304849 0.215965 -1.751656 0.607526
  0.745561 0.420391 -0.037155 1.576458
  0.588954 0.130139 1.768758 0.765957
  0.697020 0.665555 -0.241915 0.522650
  0.250819 0.838505 0.124835 -1.669291
  0.247374 0.546696 1.352701 0.225091
  0.544406 0.144249 1.620417 1.131711
  0.495858 0.959907 -0.428639 -0.163313
  0.641850 0.690846 -0.931761 -0.880425
  0.447761 0.344776 1.250474 -0.617621
  0.328385 0.127414 -0.462425 0.425038
  0.587758 0.441677 -0.852535 0.186827
  0.306746 0.576076 1.347989 0.491669
  0.731987 0.129731 -0.647823 0.642699
  0.886425 0.556905 1.075675 -0.087317
  0.072256 0.940675 0.245968 -1.761283
  0.014447 0.392864 0.462550 2.114108
  0.202408 0.482474 0.795909 -1.265990
  0.761547 0.631979 -0.141687 0.656657
  0.472647 0.723329 1.755590 0.323429
  0.149496 0.796401 0.447688 1.882200
  0.630596 0.105646 -0.399919 -0.297833
  0.422589 0.843370 0.080288 -0.314696
  0.567823 0.439849 0.831841 0.206040
  0.892830 0.198395 -1.301284 -1.954375
  0.755086 0.240857 -0.506235 -1.078080
  0.595210 0.540570 -0.305239 -1.035596
  0.282835 0.201326 -0.648938 0.899599
  0.988601 0.654355 0.991037 -0.364220
  0.114161 0.204846 -1.147156 -0.841095
  0.443253 0.910781 0.782058 0.823885
  0.153214 0.424543 -1.271671 0.125710
  0.489989 0.915138 0.709876 -0.459543
  0.885985 0.926074 -1.794319 -1.603059
  0.919930 0.487442 -1.499478 0.352491
  0.140912 0.940928 0.891444 0.361112
  0.649469 0.088657 -1.002519 -0.901270
  0.954494 0.076050 -1.085777 1.516269
  0.911511 0.408728 -1.055796 -0.170014
  0.065526 0.085041 -0.057957 0.899905
  0.655476 0.119830 -0.236498 -0.481691
  0.039895 0.849371 0.117398 1.402660
  0.883306 0.898020 -0.444417 0.062644
  0.109052 0.485559 1.711554 0.669206
  0.542792 0.440223 -1.661388 1.298183
  0.780525 0.002932 -0.591429 0.285980
  0.393398 0.069651 -0.848818 1.161581
  0.333385 0.560872 0.240988 -0.608193
  0.194625 0.161587 -0.171388 0.199012
  0.486370 0.258445 -0.700134 0.807758
  0.741854 0.561039 1.076997 1.167316
  0.413583 0.122087 -1.750239 -0.841128
  0.368170 0.444865 2.210153 -0.475487
  0.334676 0.841178 0.299401 0.260430
  0.151974 0.307200 -1.340835 1.611743
  0.082801 0.345523 0.672221 -0.345927
  0.696284 0.388622 0.439501 -1.938525
  0.969897 0.907207 0.376999 1.102631
  0.090977 0.023093 -1.214623 -1.633974
  0.079897 0.502141 -0.500124 0.543341
  0.450855 0.094467 0.440530 -0.130677
  0.336782 0.329025 -2.166129 -1.200472
  0.751072 0.845852 -0.745986 -0.022216
  0.170926 0.239685 0.886898 0.740102
  0.587487 0.570561 -0.548075 0.666970
  0.149286 0.285977 -0.110237 0.980958
  0.102750 0.126748 0.759304 -1.032279
  0.702632 0.739119 -0.815790 0.648717
  0.724258 0.049015 -0.212017 -0.760577
  0.649321 0.762648 0.004738 0.346040
  0.628012 0.855515 0.135204 -1.370948
  0.919464 0.942172 -1.352754 -0.281894
  0.981300 0.814153 0.042692 -0.715576
  0.400402 0.847314 0.030032 0.563336
  0.131766 0.747490 -2.110412 -1.063079
  0.107844 0.208397 0.717225 0.071865
  0.130650 0.203185 -0.271186 0.063584
  0.040102 0.755732 1.676010 -1.803571
  0.941580 0.254813 -0.083956 -0.461655
  0.607691 0.101051 -0.784698 0.037959
  0.571278 0.835428 -0.932604 2.172273
  0.790170 0.866858 0.082467 0.422557
  0.331714 0.723604 -0.643197 0.609838
  0.224975 0.040242 -0.339978 -0.281447
  0.173948 0.686113 -1.883284 -0.602918
  0.596816 0.368615 0.323013 -0.488685
  0.342778 0.004346 -0.046745 -0.172459
  0.429898 0.093361 1.095861 0.065454
  0.063765 0.900773 -0.509074 -0.856113
  0.695936 0.511986 0.509031 1.849681
  0.948923 0.257392 0.756000 -0.415697
  0.013794 0.110698 -1.080070 1.630446
  0.560216 0.129263 0.087793 -1.018991
  0.419340 0.952003 1.018791 0.239555
  0.463549 0.404942 0.383944 1.330353
  0.562765 0.187054 0.336582 -0.665744
  0.551611 0.023938 -1.137975 -1.618833
  0.000992 0.518515 -0.095611 1.025415
  0.743274 0.487749 -0.671252 -0.978936
  0.718612 0.323848 0.293461 -0.154789
  0.759487 0.629460 -1.851162 0.449641
  0.539711 0.617363 -0.914593 0.342586
  0.403579 0.949707 -0.420522 -0.418436
  0.086794 0.250352 -1.246502 0.305597
  0.087968 0.969757 -0.387776 1.060934
  0.643974 0.293721 -1.623821 -1.301733
  0.772173 0.854696 -0.349939 -1.802070
  0.386858 0.614535 0.399513 0.201090
  0.101213 0.877212 0.366072 -1.883258
  0.838734 0.860320 -0.753672 0.373945
  0.314210 0.716012 0.920861 0.446876
  0.175192 0.330077 1.172556 -1.026180
  0.546116 0.293321 -0.866767 -0.042492
  0.324192 0.688834 1.443403 -0.908941
  0.543655 0.910840 -0.410614 -0.380307
  0.101562 0.940834 -0.139739 1.097789
  0.256776 0.432773 1.492650 -1.066359
  0.283039 0.772451 -1.302540 -2.263543
  0.209235 0.603225 1.814608 -1.242572
  0.345093 0.344496 -0.093570 1.272832
  0.442879 0.467702 -0.252256 0.746985
  0.737939 0.729390 0.418225 0.496961
  0.818486 0.228616 1.339761 -1.115098
  0.526673 0.676502 -0.895745 -0.907854
  0.435138 0.236755 -0.315556 -0.042658
  0.524440 0.148649 -1.044966 0.767038
  0.200497 0.750413 -0.480936 1.057993
  0.041455 0.019613 0.631462 -0.041378
  0.208613 0.548883 -1.177077 -0.626750
  0.805021 0.943747 -1.765641 0.346377
  0.344160 0.045709 0.788153 -0.124110
  0.614057 0.863936 -0.046539 -0.412794
  0.575660 0.600945 0.547252 -0.542209
  0.113970 0.167991 0.244971 -2.031230
  0.427151 0.435651 -1.613067 -1.550420
  0.757455 0.546044 -0.838392 -1.347839
  0.517938 0.666654 -0.868985 -1.685552
  0.117933 0.637237 1.185730 1.104138
  0.774660 0.516441 1.133394 -0.651543
  0.032263 0.030424 0.342609 1.751771
  0.683066 0.942732 -0.297969 -1.808484
  0.872073 0.051821 1.780369 0.550617
  0.839807 0.411326 -2.124985 0.979441
  0.166650 0.692887 -0.814327 -1.305413
  0.908906 0.290321 -1.773240 -1.375499
  0.989920 0.788358 -1.416105 -1.344098
  0.467843 0.976576 -1.036022 1.071718
  0.026897 0.620608 -0.775689 0.001051
  0.118259 0.953846 -0.114946 -1.496108
  0.158007 0.869979 0.870812 -0.824661
  0.434846 0.570560 -1.031961 1.176222
  0.151174 0.365741 1.053383 -0.430824
  0.468605 0.064462 -0.726796 -1.468534
  0.932919 0.675086 0.450876 -0.388586
  0.613992 0.477378 -0.044881 -1.040980
  0.190036 0.787700 1.986095 0.816932
  0.115625 0.914166 0.110163 -0.622859
  0.169123 0.348575 -0.234983 -0.252025
  0.029130 0.791065 -1.091833 -0.138090
  0.036568 0.410893 0.778297 -0.118113
  0.850704 0.113565 -1.160422 0.884917
  0.413652 0.332000 1.002209 1.706796
  0.880490 0.479185 -1.615364 0.282882
  0.017601 0.988784 -0.790738 -0.678855
  0.125135 0.560533 0.444679 0.236000
  0.240283 0.607677 1.609282 -0.589770
  0.655558 0.167789 1.091849 -1.593425
  0.321683 0.928212 -0.414118 -0.561509
  0.971416 0.054652 0.350422 -0.446178
  0.344290 0.731501 -0.256877 2.531756
  0.927755 0.790234 0.964011 -1.309089
  0.700276 0.786109 0.415660 0.139082
  0.981523 0.454392 0.690173 0.381459
  0.914639 0.248736 -1.428377 -0.529422
  0.965402 0.331182 1.266679 -0.557034
  0.722501 0.654050 -0.641236 0.745936
  0.857441 0.083924 0.068613 1.314534
  0.718634 0.620593 0.135670 0.798930
  0.741505 0.815020 -1.505143 0.072073
  0.893209 0.431125 1.803522 -0.386466
  0.263795 0.350336 0.348922 0.512198
  0.111674 0.978233 -0.707215 -1.501416
  0.219046 0.287069 0.453585 -1.133592
  0.868612 0.539324 -0.484628 0.479216
  0.395688 0.496046 1.001041 0.470134
  0.503077 0.899442 -0.640703 1.137692
  0.886762 0.471157 0.434615 -0.711235
  0.760083 0.854892 0.096660 0.972667
  0.117223 0.532786 0.646330 -1.001943
  0.176399 0.563580 -1.698952 0.408270
  0.426406 0.202920 -0.936603 0.252879
  0.764587 0.701850 -2.728016 1.384793
  0.265415 0.105108 0.251412 -1.441814
  0.849687 0.614234 0.770436 1.470515
  0.911556 0.782007 0.763244 1.611591
  0.666777 0.574249 0.935204 0.238713
  0.513656 0.349271 -0.140946 1.078342
  0.203470 0.491487 0.865004 0.970089
  0.491707 0.354389 2.017923 -0.339187
  0.744739 0.460629 -0.629435 0.659779
  0.711800 0.329093 0.944305 0.247673
  0.148600 0.001729 0.962685 0.028762
  0.952688 0.474836 1.904889 2.109682
  0.033927 0.371566 0.992090 -0.467696
  0.820621 0.989725 -0.800167 0.209789
  0.370193 0.448233 -0.189739 0.403435
  0.344605 0.677898 -0.854910 -1.113658
  0.713779 0.463311 0.426698 -0.657302
  0.019447 0.023070 -0.652374 -1.456873
  0.504527 0.343664 -1.546687 -0.560313
  0.153876 0.029553 1.987157 0.631478
  0.064755 0.505182 1.050909 -0.183360
  0.017963 0.648477 0.136496 1.041221
  0.118322 0.192124 1.188099 -0.554477
  0.053628 0.881408 -0.261641 0.935511
  0.686125 0.222535 1.248015 -0.374094
  0.211341 0.587990 -0.934172 1.207825
  0.340378 0.221778 -0.118118 3.026636
  0.109164 0.502052 0.039519 -1.751136
  0.378955 0.036458 0.388627 0.997511
  0.293048 0.730888 -0.270121 -0.768411
  0.175240 0.138382 -0.463124 0.696262
  0.901565 0.231978 -0.393455 0.405335
  0.447492 0.833738 -1.192121 0.798135
  0.929362 0.028564 1.076659 -0.259864
  0.193162 0.231974 0.895361 1.125706
  0.459366 0.581987 -0.342622 1.322865
  0.463059 0.667258 -1.367750 0.247020
  0.472920 0.495643 2.426789 1.214881
  0.043951 0.619701 0.031254 -1.192651
  0.795499 0.517256 0.696167 -0.464729
  0.443196 0.891019 -1.541322 1.630590
  0.024185 0.775125 -0.077712 -0.063806
  0.235862 0.790110 -2.032272 -1.182098
  0.882208 0.883731 -0.264546 -0.054809
  0.603739 0.171818 1.696411 0.990742
  0.066693 0.538104 -0.236415 -3.093649
  0.336121 0.907428 1.019819 -2.108758
  0.099360 0.694837 -0.332041 1.444942
  0.687416 0.762116 0.503183 1.227460
  0.626960 0.994779 -0.350342 0.481741
  0.414491 0.498828 -0.606354 0.158864
  0.680067 0.295106 -0.300012 -0.149028
  0.478349 0.788665 1.406414 -1.191981
  0.750440 0.179721 0.555429 1.469129
  0.469865 0.230716 -1.319520 -0.390568
  0.029504 0.875469 -0.401894 0.780025
  0.964801 0.584011 -1.266843 0.139067
  0.102367 0.741072 -0.135557 0.274167
  0.779353 0.549077 -0.129387 1.218065
  0.147838 0.560229 -1.150331 -1.763279
  0.381795 0.570621 -1.276179 -0.857946
  0.947099 0.657587 -1.478224 0.585099
  0.532706 0.516532 -1.517402 0.059273
  0.709046 0.812443 0.418672 -1.046957
  0.100087 0.999311 -0.779990 -0.194668
  0.535692 0.330174 -1.885576 1.008880
  0.214927 0.261858 -0.896187 0.468068
  0.380787 0.944150 -0.687086 -0.077368
  0.415698 0.674729 0.924155 1.188606
  0.512158 0.731261 -0.428138 -0.400400
  0.047320 0.231383 1.257582 0.507130
  0.456731 0.887295 -2.047984 -0.067197
  0.638885 0.238890 -1.371907 -0.744565
  0.945507 0.297870 -0.132479 0.718678
  0.051076 0.411656 1.435143 0.574598
  0.413573 0.689289 0.954681 0.541262
  0.894373 0.738630 0.391547 -1.559159
  0.302463 0.069510 0.047008 0.263147
  0.708706 0.258352 -1.263971 0.702215
  0.744414 0.017978 -0.429409 -1.080958
  0.038138 0.306067 0.328267 1.058558
  0.205458 0.089546 1.338659 -1.263870
  0.172248 0.701719 -0.619301 0.123951
  0.280839 0.093857 1.420430 0.078154
  0.575002 0.040972 -1.242799 1.478201
